filt,kind,param,hold,p_ret,p,is_cagr,is_sharpe,is_maxdd,name,bh,by
,down_days,2.0,10,0.09262459824342491,0.37739766116282086,0.03978775708961235,0.27881354183857165,-0.7504148316770001,down_days=2.0|H10|Fnan,False,False
,down_days,2.0,20,0.05643773062919316,0.0830699013958887,0.057208100195930145,0.3368157013600291,-0.8159809573816585,down_days=2.0|H20|Fnan,False,False
,down_days,3.0,5,0.0001380540554841701,0.0001320479221337519,0.12970970351169786,0.7161580962126374,-0.2970604025979515,down_days=3.0|H5|Fnan,True,False
,down_days,3.0,10,0.0018072229267039079,0.0008295716783577406,0.12005340313217672,0.5962371779561062,-0.4586767705973125,down_days=3.0|H10|Fnan,False,False
,down_days,3.0,20,0.03170062590322207,0.05863137990020653,0.07096304939937004,0.3911637780793498,-0.6941678014176599,down_days=3.0|H20|Fnan,False,False
,down_days,4.0,5,0.004783304297770245,0.009020879007613255,0.0627793036534845,0.5092847799177956,-0.35778802507921337,down_days=4.0|H5|Fnan,False,False
,down_days,4.0,10,0.020726304364671978,0.051770357062067875,0.05278909456727221,0.3828875793827523,-0.546182070929156,down_days=4.0|H10|Fnan,False,False
,down_days,4.0,20,0.1411971332404841,0.36838161414588655,0.023176931771007103,0.2134910923711392,-0.7307800251657253,down_days=4.0|H20|Fnan,False,False
,pullback,3.0,5,0.07630157475871417,0.13462827044101006,0.04467701712363459,0.2969629216102173,-0.77494368295283,pullback=3.0|H5|Fnan,False,False
,pullback,3.0,10,0.10510348505938448,0.26858913800545925,0.034624395791059914,0.2606350865449363,-0.8275597119040932,pullback=3.0|H10|Fnan,False,False
,pullback,3.0,20,0.06611516747753478,0.1189405856699832,0.05228180506514968,0.3214647612201571,-0.8296390703529308,pullback=3.0|H20|Fnan,False,False
,pullback,5.0,5,0.1269219375058242,0.21476978392055066,0.02858905267352596,0.2367874184867915,-0.6837199401176215,pullback=5.0|H5|Fnan,False,False
,pullback,5.0,10,0.24338577711365472,0.5170694315790212,0.0037231094130352194,0.14213756211909082,-0.7886573557271254,pullback=5.0|H10|Fnan,False,False
,pullback,5.0,20,0.09980172506983644,0.2044376787998574,0.03803885144890562,0.27273272096682166,-0.8296390703529313,pullback=5.0|H20|Fnan,False,False
,pullback,7.0,5,0.16995999079925136,0.26235390203119224,0.018954548185946107,0.19553419926927368,-0.6811016980641784,pullback=7.0|H5|Fnan,False,False
,pullback,7.0,10,0.21248845655526236,0.37239061900021797,0.009501265653054425,0.15945303699353272,-0.7622317421442026,pullback=7.0|H10|Fnan,False,False
,pullback,7.0,20,0.1658589731913924,0.3308508261400216,0.01888444660934363,0.2002808781637786,-0.828892395885948,pullback=7.0|H20|Fnan,False,False
50.0,vix_spike,1.05,5,0.11491690527520093,0.5124697871172941,0.030257906975612814,0.2663017103713767,-0.3951416549466913,vix_spike=1.05|H5|F50.0,False,False
50.0,vix_spike,1.05,10,0.029258068976247525,0.30797039033622725,0.05949187534499156,0.4054659041099349,-0.39460348658562294,vix_spike=1.05|H10|F50.0,False,False
50.0,vix_spike,1.05,20,0.026756617805732807,0.31289484747984087,0.06533074065422806,0.40855266549488806,-0.5760972437441589,vix_spike=1.05|H20|F50.0,False,False
50.0,vix_spike,1.08,5,0.029776428154773323,0.1569279771435376,0.046196979814163264,0.4087097871969418,-0.27654181062745853,vix_spike=1.08|H5|F50.0,False,False
50.0,vix_spike,1.08,10,0.002375138701744216,0.03923329081110501,0.0868920693387587,0.6036520056911016,-0.40089651784999913,vix_spike=1.08|H10|F50.0,False,False
50.0,vix_spike,1.08,20,0.03933002434363068,0.28680144135060165,0.060949738711198576,0.40890428201725415,-0.618188160906179,vix_spike=1.08|H20|F50.0,False,False
50.0,vix_spike,1.1,5,0.0038329606487395927,0.021198293906221178,0.058202959012690014,0.5787523966882088,-0.20230688596639457,vix_spike=1.1|H5|F50.0,False,False
50.0,vix_spike,1.1,10,0.0033619149010242493,0.033075461826677116,0.0731851128496277,0.5877591099708408,-0.29819406447548935,vix_spike=1.1|H10|F50.0,False,False
50.0,vix_spike,1.1,20,0.003901852529594752,0.051061843585310254,0.08169535131719807,0.5649131456256061,-0.3630918145268862,vix_spike=1.1|H20|F50.0,False,False
50.0,vix_spike,1.12,5,0.011534981259732263,0.04216032782515672,0.039535947463051446,0.4730592621780363,-0.17476250523338166,vix_spike=1.12|H5|F50.0,False,False
50.0,vix_spike,1.12,10,0.022599400500410018,0.10704062256273256,0.045362081464305426,0.4332885801747065,-0.2942642516603634,vix_spike=1.12|H10|F50.0,False,False
50.0,vix_spike,1.12,20,0.01662099062962401,0.12135631157390492,0.05599754926699285,0.44587726941512906,-0.3081603558247501,vix_spike=1.12|H20|F50.0,False,False
50.0,vix_spike,1.15,5,0.06655537112086682,0.14881244836833207,0.014948378598446554,0.28833633591814595,-0.11531400006271908,vix_spike=1.15|H5|F50.0,False,False
